function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"  modifier onlyOwner {
    require(msg.sender == owner);
    _;
  }
","  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x3d44a72919dd5ac4be78364ca577aa4a7d9f0a43/EPXCrowdsale.sol:owned:onlyOwner(),0x6eaeb67b455157a879227aaa73a8e4e27cb32e15/CellToken.sol:Ownable:onlyOwner(),5,5,1
"  function transfer(address _to, uint256 _value) public returns (bool) {
    require(_to != address(0));

    // SafeMath.sub will throw if there is not enough balance.
    balances[msg.sender] = balances[msg.sender].sub(_value);
    balances[_to] = balances[_to].add(_value);
    Transfer(msg.sender, _to, _value);
    return true;
  }
","  function transfer(address _to, uint256 _value) public returns (bool) {
    require(_to != address(0));

    // SafeMath.sub will throw if there is not enough balance.
    balances[msg.sender] = balances[msg.sender].sub(_value);
    balances[_to] = balances[_to].add(_value);
    Transfer(msg.sender, _to, _value);
    return true;
  }
","0x7dccb8c9639b50cfc33175307f0656d6eb5892ac/Coinasia.sol:BasicToken:transfer(address,uint256)","0x6bade5d03fa771627fa82470e86dbe13b8b77428/Needit.sol:BasicToken:transfer(address,uint256)",5,5,1
"    function div(uint256 a, uint256 b) internal pure returns (uint256) {
        // assert(b > 0); // Solidity automatically throws when dividing by 0
        // uint256 c = a / b;
        // assert(a == b * c + a % b); // There is no case in which this doesn't hold
        return a / b;
    }
","    function div(uint256 a, uint256 b) internal pure returns (uint256) {
        // assert(b > 0); // Solidity automatically throws when dividing by 0
        // uint256 c = a / b;
        // assert(a == b * c + a % b); // There is no case in which this doesn't hold
        return a / b;
    }
","0x04bd346f40fe66303a39225bec1f28f66711582e/Chromium.sol:SafeMath:div(uint256,uint256)","0x3da034753B42Bda1BcFA682f29685E2fd6729016/VoipToken.sol:SafeMath:div(uint256,uint256)",5,5,1
"    function transferAnyERC20Token(address tokenAddress, uint tokens) public onlyOwner returns (bool success) {
        return ERC20Interface(tokenAddress).transfer(owner, tokens);
    }
","    function transferAnyERC20Token(address tokenAddress, uint tokens) public onlyOwner returns (bool success) {
        return ERC20Interface(tokenAddress).transfer(owner, tokens);
    }
","0x7c0924eea284ef4b7a1b0fefdd0d808fc717377e/ATOToken.sol:ATOToken:transferAnyERC20Token(address,uint256)","0x06f3a5b77623c0943f0f6c497cef0f39f3bc0089/Zygoma.sol:Zygoma:transferAnyERC20Token(address,uint256)",5,5,1
"   function approve (address _spender, uint256 _value) returns (bool success) {
    allowances [msg.sender][_spender] = _value;
    Approval (msg.sender, _spender, _value);
    return true;
  }
","  function approve(address _spender, uint _value) public returns (bool) {
    allowed[msg.sender][_spender] = _value;
    Approval(msg.sender, _spender, _value);
    return true;
  }
","0x0f71fda4987069d5cc1d0e6c234fd01675947b5e/LIDToken.sol:AbstractToken:approve(address,uint256)","0x2ea13316d1e54e6de5d4a7e167071477a1feb003/GozToken.sol:StandardToken:approve(address,uint256)",4,4,1
"  function increaseApproval (address _spender, uint _addedValue)
    returns (bool success) {
    allowed[msg.sender][_spender] = allowed[msg.sender][_spender].add(_addedValue);
    Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","  function increaseApproval(address _spender, uint _addedValue) public returns (bool) {
    allowed[msg.sender][_spender] = allowed[msg.sender][_spender].add(_addedValue);
    Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x1deb5132070402dffdb988f8e7514dd6ef2d444b/Digipay.sol:StandardToken:increaseApproval(address,uint256)","0x8a1ce73cef5b49a250c58ccf9a145d87925ea438/Ssnc.sol:StandardToken:increaseApproval(address,uint256)",4,4,1
"  function Ownable() public {
    owner = msg.sender;
  }
","  function Ownable() public {
    owner = msg.sender;
  }
",0x6a04f1b8cd341232b59c8bc70a102c45f6b29b38/ICO.sol:Ownable:Ownable(),0x4c64ec047fd2d83b7cab6189f71d718ac63bd2f0/HLWCOIN.sol:Ownable:Ownable(),5,5,1
"    function increaseApproval(address _spender, uint _addedValue) public returns (bool) {
        allowed[msg.sender][_spender] = (
            allowed[msg.sender][_spender].add(_addedValue));
        emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
        return true;
    }
","  function increaseApproval(address _spender, uint _addedValue) public returns (bool) {
    allowed[msg.sender][_spender] = allowed[msg.sender][_spender].add(_addedValue);
    Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x5c8e877a5dcad74fb69dcf19770868b4d29d51e2/PAYBUDToken.sol:StandardToken:increaseApproval(address,uint256)","0x3c4c1bc1e2539d5948b6e75bf2fbe37e1e0ed05c/GotecoinToken.sol:StandardToken:increaseApproval(address,uint256)",4,4,1
"  function balanceOf(address _owner) public view returns (uint balance) {
    return balances[_owner];
  }
","    function balanceOf(address _owner) constant returns (uint256 balance) {
        return balances[_owner];
    }
",0x7e1892fee14fe293ad71f5afd2132dbffabee0ab/blablabla.sol:ERC223Token:balanceOf(address),0x0bc527253250f70e0bfcf802a0098e93389f22a5/HplusToken.sol:StandardToken:balanceOf(address),4,4,1
"function mul(uint256 a, uint256 b) internal pure returns (uint256) {
if (a == 0) {
return 0;
}
uint256 c = a * b;
assert(c / a == b);
return c;
}
","  function mul(uint256 a, uint256 b) internal pure returns (uint256 c) {
    if (a == 0) {
      return 0;
    }
    c = a * b;
    assert(c / a == b);
    return c;
  }
","0x0cacf6822d036730e112263fe91b6dd1086787d6/BlueHillMining.sol:SafeMath:mul(uint256,uint256)","0x6e5d0bbcf30cf79411cc9e6e7d8edfc2c5c8be4d/EBCBToken.sol:SafeMath:mul(uint256,uint256)",4,4,1
"    modifier onlyOwner {
        require(owner == msg.sender);
        _;
    }
","  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x6ba22692a402ba9bf664794e26e108f601325212/Platopay.sol:owned:onlyOwner(),0x5fd72a8a514697232cce4e0166c48993b060f46c/VanityURL.sol:Ownable:onlyOwner(),5,5,1
"    function Cashpayz() {
        totalSupply = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
    }
","    function DSCCoin() public {
        totalSupply = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
    }
",0x6abb492d778903be5fb8922e076ca5e337e29062/Cashpayz.sol:Cashpayz:Cashpayz(),0x7a7194168245d76f1f2830c937626b7c383067c8/DSCCoin.sol:DSCCoin:DSCCoin(),4,4,1
"  function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
    uint oldValue = allowed[msg.sender][_spender];
    if (_subtractedValue > oldValue) {
      allowed[msg.sender][_spender] = 0;
    } else {
      allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
    }
    Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","  function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
    uint oldValue = allowed[msg.sender][_spender];
    if (_subtractedValue > oldValue) {
      allowed[msg.sender][_spender] = 0;
    } else {
      allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
    }
    Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x4b98e3d7167eb66c333a0e279522c44d3716b445/Arcturus.sol:StandardToken:decreaseApproval(address,uint256)","0x7c43dea72a94972a341489b60ce9a07eb45253f9/AGRECrowdsale.sol:StandardToken:decreaseApproval(address,uint256)",5,5,1
"    function transfer(address _to, uint256 _value) {
        if (_to == 0x0) throw;                               // Prevent transfer to 0x0 address. Use burn() instead
		if (_value <= 0) throw;
        if (balanceOf[msg.sender] < _value) throw;           // Check if the sender has enough
        if (balanceOf[_to] + _value < balanceOf[_to]) throw; // Check for overflows
        balanceOf[msg.sender] = SafeMath.safeSub(balanceOf[msg.sender], _value);                     // Subtract from the sender
        balanceOf[_to] = SafeMath.safeAdd(balanceOf[_to], _value);                            // Add the same to the recipient
        Transfer(msg.sender, _to, _value);                   // Notify anyone listening that this transfer took place
    }
","    function transfer(address _to, uint256 _value) public {
        if (_to == 0x0)  revert();
		if (_value <= 0)  revert();
        if (balanceOf[msg.sender] < _value)  revert();
        if (balanceOf[_to] + _value < balanceOf[_to])  revert();
        balanceOf[msg.sender] = SafeMath.safeSub(balanceOf[msg.sender], _value);
        balanceOf[_to] = SafeMath.safeAdd(balanceOf[_to], _value);
        Transfer(msg.sender, _to, _value);
    }
","0x4e75b2086338f156f04d6563bec43e46c7f8051b/BGJC.sol:BGJC:transfer(address,uint256)","0x2e3f4428026e83acd6c34279e5ed9e920499fd02/NewToken.sol:NewToken:transfer(address,uint256)",4,4,1
"    function approve(address _spender, uint256 _value) returns (bool success) {
      allowance[msg.sender][_spender] = _value;
      return true;
    }
","    function approve(address _spender, uint256 _value) public
        returns (bool success) {
        allowance[msg.sender][_spender] = _value;
        return true;
    }
","0x1ef57424c7f38628a0e25177ff61a671fbe4b405/BitWestToken.sol:BitWestToken:approve(address,uint256)","0x7CF2e4469d48F3e414dF46cdd41A0E7286a7AFb0/PHDToken.sol:PHDToken:approve(address,uint256)",5,5,1
"  function allowance(address _owner, address _spender) public constant returns (uint remaining) {
    return allowed[_owner][_spender];
  }
","    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
      return allowed[_owner][_spender];
    }
","0x5d9c4532ca1f598f42fb4d2cf7cf26a1d54f1dc6/QuantumToken.sol:StandardToken:allowance(address,address)","0x4d319d5a58f9d4690fb10c62fa54b5a42c54f431/MOLTYToken.sol:StandardToken:allowance(address,address)",4,4,1
"  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
",0x3ff88c83845bce6788f53a41b74bd9609b20db76/ChatTradersCoin.sol:Ownable:onlyOwner(),0x5b90b68049631d80fee37e00df623e80a6c2ee25/Crypbest.sol:Owned:onlyOwner(),5,5,1
"    function div(uint256 a, uint256 b) internal pure returns (uint256) {
        uint256 c = a / b;
        return c;
    }
","  function div(uint256 a, uint256 b) internal pure returns (uint256) {
    // assert(b > 0); // Solidity automatically throws when dividing by 0
    uint256 c = a / b;
    // assert(a == b * c + a % b); // There is no case in which this doesn't hold
    return c;
  }
","0x6dcfac01b1fb424c76459d96eaa0e0e51be9d3ba/Blockcash.sol:SafeMath:div(uint256,uint256)","0x3c1999d19401469693cb8d8acd14fd3aec34dd15/GoogleChainToken.sol:SafeMath:div(uint256,uint256)",5,5,1
"	modifier onlyOwner() {
		require(msg.sender == owner);
		_;
	}
","  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x2a6a139da8d1f430696663d640591d5199aa718e/JjWorldToken.sol:Ownable:onlyOwner(),0x4f9B160eC27C75797c0ACF0198a221ED8a1Dc32f/eElectroneum.sol:Ownable:onlyOwner(),5,5,1
"  function allowance(address _owner, address _spender) public constant returns (uint256 remaining) {
    return allowed[_owner][_spender];
  }
","  function allowance(address _owner, address _spender) public constant returns (uint256 remaining) {
    return allowed[_owner][_spender];
  }
","0x1ccc29f9ced9d1a5ce81a7262eac8fcd7eca5788/Ants.sol:StandardToken:allowance(address,address)","0x3f61b512856056d663fd763b880da4a8ed4ceeee/TutellusCrowdsale.sol:StandardToken:allowance(address,address)",5,5,1
"  	function allowance(address _owner, address _spender) public constant returns (uint256 remaining)
  	{
		return allowed[_owner][_spender];
  	}
","    function allowance(address _owner, address _spender
    ) constant returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }
","0x7df24b03c7f4a697f337da0755427dfb3d1c3e4d/COLETOKEN.sol:COLETOKEN:allowance(address,address)","0x1B9743f556D65e757c4c650B4555bAF354cB8bd3/ETBSToken.sol:MiniMeToken:allowance(address,address)",5,5,1
"	function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
	    return allowed[_owner][_spender];
	}
","    	function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
      		return allowed[_owner][_spender];
    	}
","0x6a27778baa415f9086ba0703c7a9c6cde0d46f2b/XtremcoinToken.sol:XtremcoinToken:allowance(address,address)","0x2ea7ae77369654e4afe84ef3733fccd8e159e1fe/E4Token.sol:E4Token:allowance(address,address)",5,5,1
"    function CPNtest() {

         initialSupply = 100000000;
        name =""CryptoNightTest"";
        decimals = 8;
        symbol = ""CPN"";

        balanceOf[msg.sender] = initialSupply;              // Give the creator all initial tokens
        totalSupply = initialSupply;                        // Update total supply

    }
","    function RollsRoyce() {

         initialSupply = 5000000;
         name =""RollsRoyce"";
        decimals = 1;
         symbol = ""RRC"";

        balanceOf[msg.sender] = initialSupply;              // Give the creator all initial tokens
        totalSupply = initialSupply;                        // Update total supply

    }
",0x3edb8b883af8df699e66e7bffb45fad37a3493a7/CPNtest.sol:CPNtest:CPNtest(),0x6d150887670539be19ec85835db4db89532f1ff9/RollsRoyce.sol:RollsRoyce:RollsRoyce(),4,4,1
"    function balanceOf(address _owner) public constant returns (uint256 balance) {
        return balances[_owner];
    }
","  function balanceOf(address _owner) public view returns (uint256 balance) {
    return balances[_owner];
  }
",0x0b4bdc478791897274652dc15ef5c135cae61e60/DAEXToken.sol:StandardToken:balanceOf(address),0x0dadf584229a468a0ad29d6e22a56a65fe7b86f6/StfuToken.sol:BasicToken:balanceOf(address),5,5,1
"  function div(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a / b;
    return c;
  }
","  function div(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a / b;
    return c;
  }
","0x3f9c0a5773817ffaa5a1061e1e33c1d9c8888dff/Noblebit.sol:SafeMath:div(uint256,uint256)","0x0f33a2f6dc77be2134e1537bf919f7d9ef1d225d/MOT.sol:SafeMath:div(uint256,uint256)",5,5,1
"  function mul(uint256 a, uint256 b) internal pure returns (uint256 c) {
    if (a == 0) {
      return 0;
    }
    c = a * b;
    assert(c / a == b);
    return c;
  }
","  function mul(uint256 a, uint256 b) internal pure returns (uint256 c) {
    // Gas optimization: this is cheaper than asserting 'a' not being zero, but the
    // benefit is lost if 'b' is also tested.
    // See: https://github.com/OpenZeppelin/openzeppelin-solidity/pull/522
    if (a == 0) {
      return 0;
    }

    c = a * b;
    assert(c / a == b);
    return c;
  }
","0x3f45d3b92976b02c4ce587df68b9c7943ff7efc3/TSCoin.sol:SafeMath:mul(uint256,uint256)","0x6be9dbfca46651a6a2726b4b695edfb1cf0fbfb0/CCOIN.sol:SafeMath:mul(uint256,uint256)",5,5,1
"  function increaseApproval(address _spender, uint _addedValue) public whenNotPaused returns (bool success) {
    return super.increaseApproval(_spender, _addedValue);
  }
","    function increaseApproval(address _spender, uint _addedValue) public whenNotPaused returns (bool success) {
        return super.increaseApproval(_spender, _addedValue);
    }
","0x2Bb85293d3faBaB96C812170E112C6472951145c/TaxiToken.sol:PausableToken:increaseApproval(address,uint256)","0x0deecb13f4e801bdbf2721875756d44b207ca580/ETHERCToken.sol:PausableToken:increaseApproval(address,uint256)",5,5,1
"  function safeMult(uint256 x, uint256 y) internal pure returns(uint256) {
    uint256 z = x * y;
    assert((x == 0)||(z/x == y));
    return z;
  }
","    function safeMult(uint256 x, uint256 y) internal returns(uint256) {
      uint256 z = x * y;
      assert((x == 0)||(z/x == y));
      return z;
    }
","0x1d8f5b2bd72a7db787e4f42cce6be8474389353d/EthRoi.sol:SafeMath:safeMult(uint256,uint256)","0x4e0603e2a27a30480e5e3a4fe548e29ef12f64be/Credo.sol:SafeMath:safeMult(uint256,uint256)",5,5,1
"  function add(uint256 a, uint256 b) internal constant returns (uint256) {
    uint256 c = a + b;
    assert(c >= a);
    return c;
  }
","  function add(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a + b;
    assert(c >= a);
    return c;
  }
","0x7ac6629c2c8e7ca6e9696ad6627725ae42c28df7/CSCToken.sol:SafeMath:add(uint256,uint256)","0x3a5caf051718d98026a29e21d9abe6f8c8a23fa0/PuJaDaToken.sol:SafeMath:add(uint256,uint256)",5,5,1
"    function getTokenBalance(address tokenAddress, address who) constant public returns (uint){
        ForeignToken t = ForeignToken(tokenAddress);
        uint bal = t.balanceOf(who);
        return bal;
    }
","    function getTokenBalance(address tokenAddress, address who) constant public returns (uint){
        ForeignToken t = ForeignToken(tokenAddress);
        uint bal = t.balanceOf(who);
        return bal;
    }
","0x0e836f53cdd35339aca7a00477afed299299a141/Ecopay.sol:Ecopay:getTokenBalance(address,address)","0x4ccc3759eb48faf1c6cfadad2619e7038db6b212/SuperEdge.sol:SuperEdge:getTokenBalance(address,address)",5,5,1
"  	function approve(address _spender, uint256 _value) public returns (bool)
  	{
		allowed[msg.sender][_spender] = _value;
		Approval(msg.sender, _spender, _value);
		return true;
  	}
","  function approve(address _spender, uint256 _value) public returns (bool) {
    allowed[msg.sender][_spender] = _value;
    Approval(msg.sender, _spender, _value);
    return true;
  }
","0x1e786b405fb2876f9a61c8fc7d2db01157b7cfe8/OTA.sol:OTA:approve(address,uint256)","0x0be061e3c22b14bea9bbbcf8c044415d3e6a77a8/BifreeToken.sol:StandardToken:approve(address,uint256)",5,5,1
"    function owned() public {owner = msg.sender;}
","    function Owned() public {
        owner = msg.sender;
    }
",0x0bd3862a22c1c01d406335b24524ab3da5b116b8/EmrCrowdfund.sol:owned:owned(),0x0d00fd58ea71bac05b307d46c7ab389b29219a8f/PhipsiToken.sol:Owned:Owned(),4,4,1
"  function approve(address _spender, uint256 _value) public returns (bool) {

    // To change the approve amount you first have to reduce the addresses`
    //  allowance to zero by calling `approve(_spender, 0)` if it is not
    //  already 0 to mitigate the race condition described here:
    //  https://github.com/ethereum/EIPs/issues/20#issuecomment-263524729

    require((_value == 0) || (allowed[msg.sender][_spender] == 0));

    allowed[msg.sender][_spender] = _value;
    Approval(msg.sender, _spender, _value);
    return true;
  }
","  function approve(address _spender, uint256 _value) returns (bool) {

    // To change the approve amount you first have to reduce the addresses`
    //  allowance to zero by calling `approve(_spender, 0)` if it is not
    //  already 0 to mitigate the race condition described here:
    //  https://github.com/ethereum/EIPs/issues/20#issuecomment-263524729
    require((_value == 0) || (allowed[msg.sender][_spender] == 0));

    allowed[msg.sender][_spender] = _value;
    Approval(msg.sender, _spender, _value);
    return true;
  }
","0x5dc6d8a603a5c48d6a6a322bc027ce42357d0e4d/MoyToken.sol:StandardToken:approve(address,uint256)","0x7c0f6468838d8256a6bb334da2136a825aa3ea15/StarsICO.sol:StandardToken:approve(address,uint256)",5,5,1
"    function approveAndCall(address _spender, uint256 _value, bytes _extraData) public returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);

        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    }
","    function approveAndCall(address _spender, uint256 _value, bytes _extraData)
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    }
","0x1fc3db544c4d4dd09f7a0524f3c64c9d0ac2abac/ESSENTIA.sol:ESSENTIA_ERC20:approveAndCall(address,uint256,bytes)","0x2dc0170450e66af2d3f5c56aa0b20ec4a254902e/MyAdvancedToken.sol:token:approveAndCall(address,uint256,bytes)",5,5,1
"    function allowance(address _owner, address _spender)
        public
        constant
        returns (uint)
    {
        return allowed[_owner][_spender];
    }
","  function allowance(address _owner, address _spender) public view returns (uint256) {
    return allowed[_owner][_spender];
  }
","0x1e83cdd27d0b34c727c417759585e87e2770c28c/TestyTest.sol:ERC20Token:allowance(address,address)","0x5c64031c62061865e5fd0f53d3cdaef80f72e99d/HashGardToken.sol:StandardToken:allowance(address,address)",4,4,1
"    function Utils() {
    }
","    function Util() public{}
",0x0b1fdd0e5c340d25d669819f0cd937ed3bbef4f9/EtherToken.sol:Utils:Utils(),0x1b5a535502c519987115ebe5892666f4102bdf9f/SmartVows.sol:Util:Util(),4,4,1
"    function balanceOf(address _owner) public view returns (uint256 balance) {
        return balances[_owner];
    }
","    function balanceOf(address _owner) constant public returns (uint256 balance) {
        return balances[_owner];
    }
",0x7b8cf0e0de46a6b5272dced7f1ffb8ea24a82421/NvcFundCoin.sol:NvcFundToken:balanceOf(address),0x5f3ed006e544f70f8c8344201958b58316065d1b/InitialToken.sol:StandardToken:balanceOf(address),5,5,1
"  function mul(uint256 a, uint256 b) internal pure returns (uint256 c) {
    // Gas optimization: this is cheaper than asserting 'a' not being zero, but the
    // benefit is lost if 'b' is also tested.
    // See: https://github.com/OpenZeppelin/openzeppelin-solidity/pull/522
    if (a == 0) {
      return 0;
    }

    c = a * b;
    assert(c / a == b);
    return c;
  }
","  function mul(uint256 a, uint256 b) internal pure returns (uint256) {
    if (a == 0) {
      return 0;
    }
    uint256 c = a * b;
    assert(c / a == b);
    return c;
  }
","0x8aefbc7df185694f19fe1da7f499e95069761766/WOLFEXToken.sol:SafeMath:mul(uint256,uint256)","0x2f21116abbb4a91d916be8c665b461aea00eb568/HODL_Token.sol:SafeMath:mul(uint256,uint256)",4,4,1
"function allowance(address _owner, address _spender) constant returns(uint256 remaining) {
return allowed[_owner][_spender];
}
","    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }
","0x3a5d621b17b3e28de84d88050b460b8435e3966c/Propethy.sol:Propethy:allowance(address,address)","0x1e77b10ead7ae84bc54394bd33821e5c7b74fbb8/Testico.sol:Testico:allowance(address,address)",5,5,1
"  function mul(uint256 a, uint256 b) internal constant returns (uint256) {
    uint256 c = a * b;
    assert(a == 0 || c / a == b);
    return c;
  }
","  function mul(uint256 a, uint256 b) internal returns (uint256) {
    uint256 c = a * b;
    assert(a == 0 || c / a == b);
    return c;
  }
","0x7b00cac9b094f775b7e2009e017c3600f06c944c/Issuer.sol:SafeMath:mul(uint256,uint256)","0x3aca783ca0bd7ae06f4440bf58d3a75e425ec3ee/CappedCrowdsale.sol:SafeMath:mul(uint256,uint256)",5,5,1
"    function add(uint256 a, uint256 b) internal pure returns(uint256) {
        uint256 c = a + b;
        assert(c >= a);
        return c;
    }
","  function add(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a + b;
    assert(c >= a);
    return c;
  }
","0x07c0ef8c8961cb7fc0dadd0a40c57b7b7dfed230/TESTTESTICO.sol:SafeMath:add(uint256,uint256)","0x6eed4a400ce1e79f41bdf755ea2fac4d4c29d9c6/HawkTokenCrowdsale.sol:SafeMath:add(uint256,uint256)",5,5,1
"    function mul(uint256 a, uint256 b) internal pure returns (uint256) {
        if (a == 0) {
            return 0;
        }

        uint256 c = a * b;
        assert(c / a == b);
        return c;
    }
","    function safeMul(uint256 _x, uint256 _y) pure internal returns (uint256) {
        uint256 z = _x * _y;
        assert(_x == 0 || z / _x == _y);
        return z;
    }
","0x0a8c316420f8d27812beae70faa42f0522c868b1/WAVEliteToken.sol:SafeMath:mul(uint256,uint256)","0x06b9737a7a625478fe5a65bf4bff4390ff6ace96/BurnableToken.sol:SafeMath:safeMul(uint256,uint256)",4,4,1
"    function balanceOf(address tokenOwner) public constant returns (uint balance) {
        return balances[tokenOwner];
    }
","    function balanceOf(address tokenOwner) public constant returns (uint balance) {
        return balances[tokenOwner];
    }
",0x6b87999be87358065bbde41e8a0fe0b7b1cd2514/TeslaWatt.sol:TeslaWatt:balanceOf(address),0x4dbf69fd676a0dd7b2ac7d8c3d4f9e4ee7201ac7/ExiliumToken.sol:ExiliumToken:balanceOf(address),5,5,1
"    function decreaseApproval(address spender, uint subtractedValue) public returns (bool) {
        uint oldValue = allowed[msg.sender][spender];
        if (subtractedValue > oldValue) {
            allowed[msg.sender][spender] = 0;
        } else {
            allowed[msg.sender][spender] = oldValue.sub(subtractedValue);
        }
        emit Approval(msg.sender, spender, allowed[msg.sender][spender]);
        return true;
    }
","  function decreaseApproval(
    address _spender,
    uint256 _subtractedValue
  )
    public
    returns (bool)
  {
    uint256 oldValue = allowed[msg.sender][_spender];
    if (_subtractedValue > oldValue) {
      allowed[msg.sender][_spender] = 0;
    } else {
      allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
    }
    emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x1c2de9c9fd19a4de38d8bf2b98369c45ccf09048/CityLifePlusToken.sol:CityLifePlusToken:decreaseApproval(address,uint256)","0x3dd4d9886ae628ce7fc4ef7b8242fb4703bc9755/PreICOCrowdsale.sol:StandardToken:decreaseApproval(address,uint256)",4,4,1
"  function approve(address _spender, uint256 _value) returns (bool success) {
    allowed[msg.sender][_spender] = _value;
    Approval(msg.sender, _spender, _value);
    return true;
  }
","    function approve(address _spender, uint256 _value) returns (bool success) {
        allowed[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }
","0x0a4d2fb8189bb7dbcc2e566e8e1fbbff637cb390/BMT.sol:BMT:approve(address,uint256)","0x2ca8e1fbcde534c8c71d8f39864395c2ed76fb0e/ChozunCoin.sol:StandardToken:approve(address,uint256)",5,5,1
"    function add(uint256 a, uint256 b) internal returns (uint256) {

        uint256 c = a + b;

        assert(c >= a);

        return c;

    }
","  function add(uint256 a, uint256 b) internal constant returns (uint256) {
    uint256 c = a + b;
    assert(c >= a);
    return c;
  }
","0x2DBE0f03f1dddbdbc87557e86dF3878AE25af855/HashRushICO.sol:SafeMath:add(uint256,uint256)","0x2dc2e581f1dca93b618937aa313c8920153af960/KyberNetworkTokenSale.sol:SafeMath:add(uint256,uint256)",5,5,1
"function mul(uint256 a, uint256 b) internal pure returns (uint256) {

if (a == 0) {

return 0;

}

uint256 c = a * b;

assert(c / a == b);

return c;

}
","  function mul(uint256 a, uint256 b) internal pure returns (uint256) {
    if (a == 0) {
      return 0;
    }
    uint256 c = a * b;
    assert(c / a == b);
    return c;
  }
","0x2dcea121a1d3f0075b9927a2ef7c3ce8a953bc30/AnterosToken.sol:SafeMath:mul(uint256,uint256)","0x2f102963f61acf1ca4badfe82057b440f2fc722c/EaiToken.sol:SafeMath:mul(uint256,uint256)",5,5,1
"  function div(uint256 a, uint256 b) internal pure returns (uint256) {
    // assert(b > 0); // Solidity automatically throws when dividing by 0
    // uint256 c = a / b;
    // assert(a == b * c + a % b); // There is no case in which this doesn't hold
    return a / b;
  }
","  function div(uint256 a, uint256 b) internal pure returns (uint256) {
    return a / b;
  }
","0x7eba66ae4aa6f60c9fe00a39883e60e4e6a59323/TimeBankToken.sol:SafeMath:div(uint256,uint256)","0x7c5cf07b5c7d4b7f7cd001e96ec7e7189a155773/KeplerToken.sol:SafeMath:div(uint256,uint256)",5,5,1
"  function OSNToken() public {
    totalSupply_ = INITIAL_SUPPLY;
    balances[msg.sender] = INITIAL_SUPPLY;

    Transfer(0x0, msg.sender, INITIAL_SUPPLY);
  }
","  function LuxProject() public {
    totalSupply = INITIAL_SUPPLY;
    balances[msg.sender] = INITIAL_SUPPLY;
    Transfer(0x0, msg.sender, INITIAL_SUPPLY);
  }
",0x3b07a0f3a9dee1144532fca548bf31afaeba0290/OSNToken.sol:OSNToken:OSNToken(),0x7a33017e1b81781c95db0716c3609fd920d94cf7/LuxProject.sol:LuxProject:LuxProject(),4,4,1
