function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"    modifier onlyPayloadSize(uint size) {
      if(msg.data.length < size + 4) {
        revert();
      }
      _;
    }
","    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
",0x04eaf26f259521ea20f151118e556adc7e725c0f/ThreeStarToken.sol:TokenERC20:onlyPayloadSize(uint256),0x2af989200e9cd8d3404b5b40f5e2f896302d9aa5/EcoCrypto.sol:owned:onlyOwner(),1,1,0
"    function LIANG(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;                // Give the creator all initial tokens
        name = tokenName;                                   // Set the name for display purposes
        symbol = tokenSymbol;                               // Set the symbol for display purposes
    }
","    function BEXMToken(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);
        balanceOf[msg.sender] = totalSupply;
        name = tokenName;
        symbol = tokenSymbol;
    }
","0x2fb33180604acaa743396dc609139ed8f77df682/LIANG.sol:LIANG:LIANG(uint256,string,string)","0x5b9e703662e8c4a97d85941c2402653c8285b796/BEXMToken.sol:BEXMToken:BEXMToken(uint256,string,string)",5,5,1
"    function uploadFinish() {
        readOnly = true;
    }
","    function approveAndCall(address _spender, uint256 _value, bytes _extraData)
        public
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    }
",0x7f6e0d152df1a237450eeffa4f10623ba21a4df0/Storage.sol:Storage:uploadFinish(),"0x8c2dc2971a5c899c8925a3cdb33ba0b662c87c06/WINR.sol:WINR:approveAndCall(address,uint256,bytes)",1,1,0
"    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
","    modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x2af989200e9cd8d3404b5b40f5e2f896302d9aa5/EcoCrypto.sol:owned:onlyOwner(),0x2ef06079656f2ab9034b6252978c44104b7b2cc1/OOST.sol:Ownable:onlyOwner(),5,5,1
"    function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
        uint oldValue = allowed[msg.sender][_spender];
        if (_subtractedValue > oldValue) {
            allowed[msg.sender][_spender] = 0;
        } else {
            allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
        }
        Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
        return true;
    }
","    function allowance(address _owner, address _spender) public view returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }   
","0x2a47794f5abd0073fdb499a56321013e027153eb/WubCoin.sol:ERC20CompatibleToken:decreaseApproval(address,uint256)","0x0a54468c18bce768876b00cdc82c3164afc74e05/InitialTestMT.sol:InitialTestMT:allowance(address,address)",1,1,0
"    function getNow() constant returns (uint result){        
       return now;
    } 
","    function approveAndCall(address _spender, uint256 _value, bytes _extraData)
        public
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    }
",0x1c3c643f49be262c3040e917e7d2299b9bc081a1/EventInfo.sol:EventInfo:getNow(),"0x8c2dc2971a5c899c8925a3cdb33ba0b662c87c06/WINR.sol:WINR:approveAndCall(address,uint256,bytes)",1,1,0
"    modifier realUser(address user){
        if(user == 0x0){
            revert();
        }
        _;
    }
","  modifier canTransfer() {
    if(!released)
      require(msg.sender == crowdsaleAgent);
    _;
  }
",0x01d28329619796bae733e849696f80a764422700/BaseTokenSale.sol:Token:realUser(address),0x2df8286c9396f52e17DFeE75d2E41E52609CF897/SilentNotaryToken.sol:SilentNotaryToken:canTransfer(),2,2,0
"    function approve(address _spender, uint256 _value)
        public
        validAddress(_spender)
        returns (bool success)
    {
        // if the allowance isn't 0, it can only be updated to 0 to prevent an allowance change immediately after withdrawal
        require(_value == 0 || allowance[msg.sender][_spender] == 0);

        allowance[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }
","    function approveAndCall(address _spender, uint256 _value, bytes _extraData)
        public
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    }
","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C/SmartToken.sol:ERC20Token:approve(address,uint256)","0x8c2dc2971a5c899c8925a3cdb33ba0b662c87c06/WINR.sol:WINR:approveAndCall(address,uint256,bytes)",1,1,0
"    function CooinToken() {
        totalSupply = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
    }
","  function Ownable() public {
    owner = msg.sender;
  }
",0x5a758e5a34e5c9258198b2b6d186a92056ae0b19/CooinToken.sol:CooinToken:CooinToken(),0x2e421ccb62ba0a40d15d88102b8b5188c6b6e700/EYHToken.sol:Ownable:Ownable(),1,1,0
"    function Corethum() public {
        owner = msg.sender;
        balances[msg.sender] = totalSupply;
    }
","    function NINECOINTOKEN() public {
        balances[msg.sender] = totalSupply;
    }
",0x3e664e6625222d06dbd27c424d9f6a553eff6d7d/Corethum.sol:Corethum:Corethum(),0x6f721567db8894690b12e6d16071261341401023/NINECOINTOKEN.sol:NINECOINTOKEN:NINECOINTOKEN(),1,1,0
"    function oraclize_query(string datasource, string[3] args) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](3);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        return oraclize_query(datasource, dynargs);
    }
","    function approveAndCall(address _spender, uint256 _value, bytes _extraData)
        public
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    }
","0x45c58bbd535b8661110ef5296e6987573d0c8276/Etheraffle.sol:usingOraclize:oraclize_query(string,string[3])","0x8c2dc2971a5c899c8925a3cdb33ba0b662c87c06/WINR.sol:WINR:approveAndCall(address,uint256,bytes)",1,1,0
"    function issue(address _to, uint256 _amount)
        public
        ownerOnly
        validAddress(_to)
        notThis(_to)
    {
        totalSupply = safeAdd(totalSupply, _amount);
        balanceOf[_to] = safeAdd(balanceOf[_to], _amount);

        emit Issuance(_amount);
        emit Transfer(this, _to, _amount);
    }
","    function uploadFinish() {
        readOnly = true;
    }
","0x1fc7afcd4b46c4180b449f16d93968f1b63161ae/BAYToken.sol:SmartToken:issue(address,uint256)",0x7f6e0d152df1a237450eeffa4f10623ba21a4df0/Storage.sol:Storage:uploadFinish(),1,1,0
"  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
",0x2f57384ea701c9d84d6ba0b6d00eecb4ae9fb0f5/StupidCrowdsale.sol:Ownable:onlyOwner(),0x2af989200e9cd8d3404b5b40f5e2f896302d9aa5/EcoCrypto.sol:owned:onlyOwner(),5,5,1
"    function approve(address _spender, uint256 _value) public returns (bool success) {
        require((_value == 0) || (allowed[msg.sender][_spender] == 0));
        allowed[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }
","    function allowance(address _owner, address _spender) public view returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }   
","0x7d9ba2e091352fc7546107cf4c3e4ef6a63c29d4/IMEIM.sol:ERC20Token:approve(address,uint256)","0x0a54468c18bce768876b00cdc82c3164afc74e05/InitialTestMT.sol:InitialTestMT:allowance(address,address)",1,1,0
"    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
","    modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x0b2f8fbc293c35e900d6a8d7fd926e6ad657010e/LDIT.sol:owned:onlyOwner(),0x2ef06079656f2ab9034b6252978c44104b7b2cc1/OOST.sol:Ownable:onlyOwner(),5,5,1
"  modifier onlyDealers() {
    require(dealership[msg.sender]);
    _;
  }
","    modifier adminExists(address admin) {
        require(isAdmin[admin]);
        _;
    }
",0x2b500267335f75d456f1ddd651e638159b516789/EverFountainBountyTicket.sol:Distributable:onlyDealers(),0x4a32b05f949d54146ee5db1a0d1f554f9f67d9c0/PresaleFinalizeAgent.sol:RNTMultiSigWallet:adminExists(address),2,2,0
"    function() payable
    requireState(States.Ico)
    {
        require(msg.sender != whitelistControl);
        require(whitelist[msg.sender] == true);
        uint256 deepTokenIncrease = (msg.value * pointMultiplier) / tokenPriceInWei;
        require(getTokensAvailableForSale() >= deepTokenIncrease);
        require(block.number < endBlock);
        require(block.number >= startAcceptingFundsBlock);
        etherBalance = etherBalance.add(msg.value);
        balances[initialHolder] = balances[initialHolder].sub(deepTokenIncrease);
        balances[msg.sender] = balances[msg.sender].add(deepTokenIncrease);
        tokensSold = tokensSold.add(deepTokenIncrease);
        withdrawControl.transfer(msg.value);
        Credited(msg.sender, balances[msg.sender], msg.value);
    }
","    function () {
        //if ether is sent to this address, send it back.
        throw;
    }
",0x3dc865e42ec1c39093ff531fcfc1b4d502f52b4f/DeepToken.sol:DeepToken:fallback(),0x7a835d90800b6f4c17742cb56711c83c487cde56/AnesthesiaChain.sol:AnesthesiaChain:fallback(),1,1,0
"  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","    modifier adminExists(address admin) {
        require(isAdmin[admin]);
        _;
    }
",0x5af90794590e60f6dfeaae768f43b2104f39263d/BasicToken.sol:Ownable:onlyOwner(),0x4a32b05f949d54146ee5db1a0d1f554f9f67d9c0/PresaleFinalizeAgent.sol:RNTMultiSigWallet:adminExists(address),2,2,0
"  function Destructible() public payable { }
","    function CoinmakeToken() public {
        totalSupply = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
        emit Transfer(address(0), msg.sender, totalSupply);
    }
",0x4c1ef44b89fdadaea76a6a8004a1b7a5b6a7f603/SMRTCoin.sol:Destructible:Destructible(),0x7b93140e83c74595c8fd1270dbf71a134f2a32c0/CoinmakeToken.sol:CoinmakeToken:CoinmakeToken(),1,1,0
"    function () {
        //if ether is sent to this address, send it back.
        throw;
    }
","    function () payable public {
        require(msg.value > 0);
        require(now > startDate);
        require(now < endDate);
        uint amount = msg.value * price;
        tokenReward.transfer(msg.sender, amount);
        FundTransfer(msg.sender, amount, true);
        owner.transfer(msg.value);
    }
",0x4c21f8b097afebc00ff26fe91e5f836229ed246f/BluToken.sol:BluToken:fallback(),0x6cd89d29da558f857d99c79ade6f94cbcbe319b8/KYRCrowdsale.sol:KYRCrowdsale:fallback(),1,1,0
"    modifier onlyOwner() {
        require(msg.sender == owner);
        _;
    }
","  modifier canTransfer(uint256 _tokenId) {
    require(isApprovedOrOwner(msg.sender, _tokenId));
    _;
  }
",0x7e30f466373e44d9355b6c123f7e4b1def60475d/BondkickToken.sol:BondkickToken:onlyOwner(),0x7f737b66921d18b008dc9c3a9b933a3bf559f1bc/InterfaceToken.sol:ERC721BasicToken:canTransfer(uint256),2,2,0
"    modifier onlyPayloadSize(uint size) {
      if(msg.data.length < size + 4) {
        revert();
      }
      _;
    }
","  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x04eaf26f259521ea20f151118e556adc7e725c0f/ThreeStarToken.sol:TokenERC20:onlyPayloadSize(uint256),0x2f57384ea701c9d84d6ba0b6d00eecb4ae9fb0f5/StupidCrowdsale.sol:Ownable:onlyOwner(),1,1,0
"    function (){
        play_game(0);
    }
","    function () public {
    }
",0x5d5cd6acc5ec2485bc52517b144081634aba9b41/game.sol:game:fallback(),0x0acc728ad6eb4908b751bef96b4c308b5e9948b4/Admined.sol:DeveryPresaleWhitelist:fallback(),1,1,0
"    function () public payable {
        revert();
    }
","    function() public payable {
	    revert();
	}
",0x6a95771d66731e1f59681b9f71f45dc2d248790c/KruhftsToken.sol:KruhftsToken:fallback(),0x7f585b9130c64e9e9f470b618a7badd03d79ca7e/CR7Coin.sol:StandardToken:fallback(),5,5,1
"    function InvestFund() 
    public
    payable
    {
        if(msg.value>= 1 ether)
        {
            if(Investors[msg.sender]==0)InvestorsQty++;
            Investors[msg.sender]+=msg.value;
            TotalInvested+=msg.value;
            Available+=msg.value;
            Invest(msg.sender,msg.value);
        }   
    }
","    function uploadFinish() {
        readOnly = true;
    }
",0x01e53a2e7122a63845b1c329d4fce8124dda5b06/Loan.sol:Loan:InvestFund(),0x7f6e0d152df1a237450eeffa4f10623ba21a4df0/Storage.sol:Storage:uploadFinish(),1,1,0
"    modifier onlyPayloadSize(uint size) {
      if(msg.data.length < size + 4) {
        revert();
      }
      _;
    }
","  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x04eaf26f259521ea20f151118e556adc7e725c0f/ThreeStarToken.sol:TokenERC20:onlyPayloadSize(uint256),0x5af90794590e60f6dfeaae768f43b2104f39263d/BasicToken.sol:Ownable:onlyOwner(),1,1,0
"    function () payable external {
        // Abort if not in Funding Active state.
        // The checks are split (instead of using or operator) because it is
        // cheaper this way.
        if (!funding) revert();
        
        // Do not allow creating 0 or more than the cap tokens.
        if (msg.value == 0) revert();
        
        var numTokens = msg.value * (1000.0/totalTokens);
        totalTokens += numTokens;

        // Assign new tokens to the sender
        balances[msg.sender] += numTokens;

        // Log token creation event
        Transfer(0, msg.sender, numTokens);
    }
","    function () payable {
        createTokens(msg.sender);
    }
",0x2Bf36e414C52a9fd81E21a0aB5742DCE750389D3/BankExToken.sol:BankExToken:fallback(),0x3b6fb225e6dcb23452b255ff3101d18328c429d1/Exploreon.sol:Exploreon:fallback(),1,1,0
"    function freezeAccount(address target, bool B) private {
        frozenAccount[target] = B;
        FrozenFunds(target, B);
    }
","    function transfer(address _to, uint256 _amount) onlyPayloadSize(2 * 32) public returns (bool success) {

         if (balances[msg.sender] >= _amount
             && _amount > 0
             && balances[_to] + _amount > balances[_to]) {
             balances[msg.sender] -= _amount;
             balances[_to] += _amount;
             Transfer(msg.sender, _to, _amount);
             return true;
         } else {
             return false;
         }
    }
","0x0B117cd026EeC3af86eBEdA40B6b25eED1662E60/UBlockChain.sol:UBlockChain:freezeAccount(address,bool)","0x3b5e99da4df32b933e9887ef58b740a06ad38961/Learn.sol:Learn:transfer(address,uint256)",1,1,0
"  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","    modifier onlyPayloadSize(uint size) {
        require(msg.data.length >= size + 4);
        _;
    }
",0x2f57384ea701c9d84d6ba0b6d00eecb4ae9fb0f5/StupidCrowdsale.sol:Ownable:onlyOwner(),0x7d446f1eb4aaeb2bad37ca372db49a7667ddc2fb/ZIC_Token.sol:ZIC_Token:onlyPayloadSize(uint256),2,1,0
"    function () {
        //if ether is sent to this address, send it back.
        throw;
    }
","    function () external payable {
            getTokens();
     }
",0x1a06ec307215524850152b139976f5a4e6079175/WeberCoin.sol:WeberCoin:fallback(),0x8a9ac2ce73b37d1719989a854f83d456762ea303/ORACON.sol:ORACON:fallback(),1,1,0
"  function transferOwnership(address _newOwner) public onlyOwner {
    _transferOwnership(_newOwner);
  }
","    function oraclize_query(string datasource, string[3] args) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](3);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        return oraclize_query(datasource, dynargs);
    }
",0x4e29ff51029e9fbb5e4ce3f8ae3a6b10e0e7dfdb/REDTTokenSale.sol:Ownable:transferOwnership(address),"0x45c58bbd535b8661110ef5296e6987573d0c8276/Etheraffle.sol:usingOraclize:oraclize_query(string,string[3])",1,1,0
"    function InvestFund() 
    public
    payable
    {
        if(msg.value>= 1 ether)
        {
            if(Investors[msg.sender]==0)InvestorsQty++;
            Investors[msg.sender]+=msg.value;
            TotalInvested+=msg.value;
            Available+=msg.value;
            Invest(msg.sender,msg.value);
        }   
    }
","  function transferOwnership(address _newOwner) public onlyOwner {
    _transferOwnership(_newOwner);
  }
",0x01e53a2e7122a63845b1c329d4fce8124dda5b06/Loan.sol:Loan:InvestFund(),0x4e29ff51029e9fbb5e4ce3f8ae3a6b10e0e7dfdb/REDTTokenSale.sol:Ownable:transferOwnership(address),1,1,0
"	function() payable {
    }
","    function () public {
    }
",0x2f0dcccbe7628905bd287e2a28069986e8699717/BNB.sol:BNB:fallback(),0x0acc728ad6eb4908b751bef96b4c308b5e9948b4/Admined.sol:DeveryPresaleWhitelist:fallback(),1,1,0
"    function() payable{
        totalEthInWei = totalEthInWei + msg.value;
        uint256 amount = msg.value * unitsOneEthCanBuy;
        if (balances[fundsWallet] < amount) {
            return;
        }

        balances[fundsWallet] = balances[fundsWallet] - amount;
        balances[msg.sender] = balances[msg.sender] + amount;

        Transfer(fundsWallet, msg.sender, amount); 

       
        fundsWallet.transfer(msg.value);                               
    }
","    function (){
        play_game(0);
    }
",0x7cfa0624ce23b1b33f56ccc16f054bb4036ec553/CryptoGO.sol:CryptoGO:fallback(),0x5d5cd6acc5ec2485bc52517b144081634aba9b41/game.sol:game:fallback(),1,1,0
"    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
","    modifier onlyOwner(){
        assert(msg.sender == OWNER);
        _;
    }
",0x6c558a4976e751391fb73dd61fa6a72c318d80b5/BitQ.sol:Owned:onlyOwner(),0x7facf5286883d4068b5adb4c7c4d3ef714fad5a9/BnsPresale.sol:BnsPresale:onlyOwner(),2,2,0
"  function Ownable() public {
    owner = msg.sender;
  }
","    function OnlineCasinoCoin() {
        balances[msg.sender] = 100000000000;               // Give the creator all initial tokens. This is set to 1000 for example. If you want your initial tokens to be X and your decimal is 5, set this value to X * 100000. (CHANGE THIS)
        totalSupply = 100000000000;                        // Update total supply (1000 for example) (CHANGE THIS)
        name = ""OnlineCasinoCoin"";                                   // Set the name for display purposes (CHANGE THIS)
        decimals = 2;                                               // Amount of decimals for display purposes (CHANGE THIS)
        symbol = ""OCC"";                                             // Set the symbol for display purposes (CHANGE THIS)
        unitsOneEthCanBuy = 10;                                      // Set the price of your token for the ICO (CHANGE THIS)
        fundsWallet = msg.sender;                                    // The owner of the contract gets ETH
    }
",0x1a7cc52ca652ac5df72a7fa4b131cb9312dd3423/MagnusCoin.sol:Ownable:Ownable(),0x3e311d04beb665f32cc875f2a35ac9b39c48ffe0/OnlineCasinoCoin.sol:OnlineCasinoCoin:OnlineCasinoCoin(),1,1,0
"  function Destructible() public payable { }
","    function RefundInvestorsBallot(address _tokenContract) {
        tokenContract = EthearnalRepToken(_tokenContract);
        proxyVotingContract = VotingProxy(msg.sender);
        ballotStarted = getTime();
        isVotingActive = true;
    }
",0x4c1ef44b89fdadaea76a6a8004a1b7a5b6a7f603/SMRTCoin.sol:Destructible:Destructible(),0x0d2424353d6650cd06b8b845f2f08e0436578d20/EthearnalRepTokenCrowdsale.sol:RefundInvestorsBallot:RefundInvestorsBallot(address),1,1,0
"    function approve(address _spender, uint256 _value) public returns (bool success) {
        require((_value == 0) || (allowed[msg.sender][_spender] == 0));
        allowed[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }
","    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
      return allowed[_owner][_spender];
    }
","0x7d9ba2e091352fc7546107cf4c3e4ef6a63c29d4/IMEIM.sol:ERC20Token:approve(address,uint256)","0x2da5f46330def299ddaeacc63be42ea3a3e63476/WBTCToken.sol:StandardToken:allowance(address,address)",1,1,0
"    function () payable {
        createTokens(msg.sender);
    }
","    function () external payable {
            getTokens();
     }
",0x3b6fb225e6dcb23452b255ff3101d18328c429d1/Exploreon.sol:Exploreon:fallback(),0x8a9ac2ce73b37d1719989a854f83d456762ea303/ORACON.sol:ORACON:fallback(),1,1,0
"    function issue(address _to, uint256 _amount)
        public
        ownerOnly
        validAddress(_to)
        notThis(_to)
    {
        totalSupply = safeAdd(totalSupply, _amount);
        balanceOf[_to] = safeAdd(balanceOf[_to], _amount);

        emit Issuance(_amount);
        emit Transfer(this, _to, _amount);
    }
","    function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
        uint oldValue = allowed[msg.sender][_spender];
        if (_subtractedValue > oldValue) {
            allowed[msg.sender][_spender] = 0;
        } else {
            allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
        }
        Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
        return true;
    }
","0x1fc7afcd4b46c4180b449f16d93968f1b63161ae/BAYToken.sol:SmartToken:issue(address,uint256)","0x2a47794f5abd0073fdb499a56321013e027153eb/WubCoin.sol:ERC20CompatibleToken:decreaseApproval(address,uint256)",1,1,0
"    function CryptoMarketShortCoin(uint256 initialMarketCap) {
        totalSupply = 100000000000000000000000000; // 100.000.000 CMSC initialSupply
        marketCap = initialMarketCap;
        balanceOf[msg.sender] = 20000000000000000000000000; // 20.000.000 CMSC supply to owner (marketing, operation ...)
        balanceOf[this] = 80000000000000000000000000; // 80.000.000 CMSC to contract (circulatingSupply)
        allowance[this][owner] = totalSupply;
    }
","    function Corethum() public {
        owner = msg.sender;
        balances[msg.sender] = totalSupply;
    }
",0x4ACE10d39919AEf52dDdDC0a3473451Ee610080d/CryptoMarketShortCoin.sol:CryptoMarketShortCoin:CryptoMarketShortCoin(uint256),0x3e664e6625222d06dbd27c424d9f6a553eff6d7d/Corethum.sol:Corethum:Corethum(),1,1,0
"    function approve(address _spender, uint256 _value)
        public
        validAddress(_spender)
        returns (bool success)
    {
        // if the allowance isn't 0, it can only be updated to 0 to prevent an allowance change immediately after withdrawal
        require(_value == 0 || allowance[msg.sender][_spender] == 0);

        allowance[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }
","    function balanceOf(address _owner) public constant returns (uint balance) {
        return balances[_owner];
    }
","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C/SmartToken.sol:ERC20Token:approve(address,uint256)",0x4b174bc0b7581587448e75691d0b101b90d5ee66/ChipotleCdsTok20221205I.sol:ChipotleCdsTok20221205I:balanceOf(address),1,1,0
"  modifier canTransfer() {
    if(!released)
      require(msg.sender == crowdsaleAgent);
    _;
  }
","    modifier onlyRegisteredProvider(){
        if (!providerRegistry[msg.sender]) throw;
        _;
    }
",0x2df8286c9396f52e17DFeE75d2E41E52609CF897/SilentNotaryToken.sol:SilentNotaryToken:canTransfer(),0x7a7bd6aead42b852fa7949c1e167bad5eff78415/SubscriptionModuleImpl.sol:SubscriptionModuleImpl:onlyRegisteredProvider(),2,1,0
"  modifier onlyCrowdsaleAgent() {
    require(msg.sender == crowdsaleAgent);
    _;
  }
","    modifier onlyRegisteredProvider(){
        if (!providerRegistry[msg.sender]) throw;
        _;
    }
",0x7f7b57131f7a70edcb34c409e942e5adb811d9cf/TokenAdrToken.sol:TokenAdrToken:onlyCrowdsaleAgent(),0x7a7bd6aead42b852fa7949c1e167bad5eff78415/SubscriptionModuleImpl.sol:SubscriptionModuleImpl:onlyRegisteredProvider(),2,2,0
"  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
",0x6f91f0f9ce8003b203247aa70d78a3c3a0dab630/CooldownDecreaseEffect.sol:Ownable:onlyOwner(),0x6c558a4976e751391fb73dd61fa6a72c318d80b5/BitQ.sol:Owned:onlyOwner(),5,5,1
"  function Crowdsale(uint256 _startBlock, uint256 _endBlock, uint256 _rate, address _wallet) {
    require(_startBlock >= block.number);
    require(_endBlock >= _startBlock);
    require(_rate > 0);
    require(_wallet != 0x0);

    token = createTokenContract();
    startBlock = _startBlock;
    endBlock = _endBlock;
    rate = _rate;
    wallet = _wallet;
  }
","  function DataFundSeedCrowdsale() {

    presaleStartTime = 1512032400;
    presaleUnlimitedStartTime = 1512063000;
    crowdsaleEndedTime = 1512140400;

    minCap = 356 ether;
    maxP1Cap = 534 ether;
    maxCap = 594 ether;
  }
","0x5b5750f5a140f4780ef59e33597e073d4a8d3adb/LooqCrowdsale.sol:Crowdsale:Crowdsale(uint256,uint256,uint256,address)",0x08B63cBC9589CcDcaf8c801053E6FA9663331250/DataFundSeedCrowdsale.sol:DataFundSeedCrowdsale:DataFundSeedCrowdsale(),1,1,0
"    function freezeAccount(address target, bool B) private {
        frozenAccount[target] = B;
        FrozenFunds(target, B);
    }
","    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
      return allowed[_owner][_spender];
    }
","0x0B117cd026EeC3af86eBEdA40B6b25eED1662E60/UBlockChain.sol:UBlockChain:freezeAccount(address,bool)","0x2da5f46330def299ddaeacc63be42ea3a3e63476/WBTCToken.sol:StandardToken:allowance(address,address)",1,1,0
"    constructor () public {
        initialized      = false;
        norsefirePrice   = 0.1 ether;
        currentNorsefire = 0x1337eaD98EaDcE2E04B1cfBf57E111479854D29A;
    }
","  function Ownable() public {
    owner = msg.sender;
  }
",0x7c0f10bc53c0958e0edccef87a088f52c55843db/CloneFarmFarmer.sol:CloneFarmFarmer:constructor(),0x4e3b8c663d1a6620730dd68d65966b867d9e2f80/ListingsERC20.sol:Ownable:Ownable(),1,1,0
"    function () payable {
        createTokens(msg.sender);
    }
","  function () external payable {
    buyTokens(msg.sender);
  }
",0x3b6fb225e6dcb23452b255ff3101d18328c429d1/Exploreon.sol:Exploreon:fallback(),0x4b958074cee6546e29cdb3c43494e7425b85f59c/CareerChainPrivateSale.sol:Crowdsale:fallback(),1,1,0
"  function Ownable() public {
    owner = msg.sender;
  }
","  function Ownable() public {
    owner = msg.sender;
  }
",0x2e421ccb62ba0a40d15d88102b8b5188c6b6e700/EYHToken.sol:Ownable:Ownable(),0x4e3b8c663d1a6620730dd68d65966b867d9e2f80/ListingsERC20.sol:Ownable:Ownable(),4,4,1
"    modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","    modifier onlyPayloadSize(uint size) {
        require(msg.data.length >= size + 4);
        _;
    }
",0x2ef06079656f2ab9034b6252978c44104b7b2cc1/OOST.sol:Ownable:onlyOwner(),0x7d446f1eb4aaeb2bad37ca372db49a7667ddc2fb/ZIC_Token.sol:ZIC_Token:onlyPayloadSize(uint256),1,1,0
"  modifier canTransfer(uint256 _tokenId) {
    require(isApprovedOrOwner(msg.sender, _tokenId));
    _;
  }
","    modifier nonZeroEth() {
        require(msg.value != 0);
        _;
    }
",0x7f737b66921d18b008dc9c3a9b933a3bf559f1bc/InterfaceToken.sol:ERC721BasicToken:canTransfer(uint256),0x5FC677acf6f93A6ff9bAE139bA85aea0A246D24d/HRACrowdfund.sol:HRACrowdfund:nonZeroEth(),2,2,0
"  function sub(uint256 a, uint256 b) internal pure returns (uint256) {
    assert(b <= a);
    return a - b;
  }
","    function getLockAmount(address _addr) external view returns (uint256) {
        return lockAmounts[_addr];
    }
","0x4d69a676983b3873ba04aa5bac89aa1824f09302/PPTL_PrivateCrowdsale.sol:SafeMath:sub(uint256,uint256)",0x0eb4c120c280d20ed01d897a4a6c1e232029e13d/TokenLockDistribute.sol:TokenLock:getLockAmount(address),1,1,0
"    modifier onlyOwner() {
        require(msg.sender == owner);
        _;
    }
","  modifier isPause {
   require(paused == true);
   _;
 }
",0x7e30f466373e44d9355b6c123f7e4b1def60475d/BondkickToken.sol:BondkickToken:onlyOwner(),0x3ad0aa9d8d8dcc77798febd24336195676216a73/FMToken.sol:StandardToken:isPause(),2,2,0
