function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"    function parseAddr(string _a) internal returns (address){
        bytes memory tmp = bytes(_a);
        uint160 iaddr = 0;
        uint160 b1;
        uint160 b2;
        for (uint i=2; i<2+2*20; i+=2){
            iaddr *= 256;
            b1 = uint160(tmp[i]);
            b2 = uint160(tmp[i+1]);
            if ((b1 >= 97)&&(b1 <= 102)) b1 -= 87;
            else if ((b1 >= 65)&&(b1 <= 70)) b1 -= 55;
            else if ((b1 >= 48)&&(b1 <= 57)) b1 -= 48;
            if ((b2 >= 97)&&(b2 <= 102)) b2 -= 87;
            else if ((b2 >= 65)&&(b2 <= 70)) b2 -= 55;
            else if ((b2 >= 48)&&(b2 <= 57)) b2 -= 48;
            iaddr += (b1*16+b2);
        }
        return address(iaddr);
    }
","    function oraclize_randomDS_proofVerify__sessionKeyValidity(bytes proof, uint sig2offset) internal returns (bool) {
        bool sigok;

        // Step 6: verify the attestation signature, APPKEY1 must sign the sessionKey from the correct ledger app (CODEHASH)
        bytes memory sig2 = new bytes(uint(proof[sig2offset+1])+2);
        copyBytes(proof, sig2offset, sig2.length, sig2, 0);

        bytes memory appkey1_pubkey = new bytes(64);
        copyBytes(proof, 3+1, 64, appkey1_pubkey, 0);

        bytes memory tosign2 = new bytes(1+65+32);
        tosign2[0] = 1; //role
        copyBytes(proof, sig2offset-65, 65, tosign2, 1);
        bytes memory CODEHASH = hex""fd94fa71bc0ba10d39d464d0d8f465efeef0a2764e3887fcc9df41ded20f505c"";
        copyBytes(CODEHASH, 0, 32, tosign2, 1+65);
        sigok = verifySig(sha256(tosign2), sig2, appkey1_pubkey);

        if (sigok == false) return false;


        // Step 7: verify the APPKEY1 provenance (must be signed by Ledger)
        bytes memory LEDGERKEY = hex""7fb956469c5c9b89840d55b43537e66a98dd4811ea0a27224272c2e5622911e8537a2f8e86a46baec82864e98dd01e9ccc2f8bc5dfc9cbe5a91a290498dd96e4"";

        bytes memory tosign3 = new bytes(1+65);
        tosign3[0] = 0xFE;
        copyBytes(proof, 3, 65, tosign3, 1);

        bytes memory sig3 = new bytes(uint(proof[3+65+1])+2);
        copyBytes(proof, 3+65, sig3.length, sig3, 0);

        sigok = verifySig(sha256(tosign3), sig3, LEDGERKEY);

        return sigok;
    }
",0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:parseAddr(string),"0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_randomDS_proofVerify__sessionKeyValidity(bytes,uint256)",5,5,1
"    function verifySig(bytes32 tosignh, bytes dersig, bytes pubkey) internal returns (bool){
        bool sigok;
        address signer;

        bytes32 sigr;
        bytes32 sigs;

        bytes memory sigr_ = new bytes(32);
        uint offset = 4+(uint(dersig[3]) - 0x20);
        sigr_ = copyBytes(dersig, offset, 32, sigr_, 0);
        bytes memory sigs_ = new bytes(32);
        offset += 32 + 2;
        sigs_ = copyBytes(dersig, offset+(uint(dersig[offset-1]) - 0x20), 32, sigs_, 0);

        assembly {
            sigr := mload(add(sigr_, 32))
            sigs := mload(add(sigs_, 32))
        }


        (sigok, signer) = safer_ecrecover(tosignh, 27, sigr, sigs);
        if (address(sha3(pubkey)) == signer) return true;
        else {
            (sigok, signer) = safer_ecrecover(tosignh, 28, sigr, sigs);
            return (address(sha3(pubkey)) == signer);
        }
    }
","    function oraclize_query(string datasource, string[4] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](4);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        return oraclize_query(datasource, dynargs, gaslimit);
    }
","0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:verifySig(bytes32,bytes,bytes)","0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_query(string,string[4],uint256)",4,4,1
"    function add(uint256 a, uint256 b) internal returns (uint256) {
        uint256 c = a + b;
        assert(c >= a);
        return c;
    }
","    function sub(uint256 a, uint256 b) internal returns (uint256) {
        assert(b <= a);
        return a - b;
    }
","0x3eec78485181da25a0b7c47db9a51849481df859/Scrinium.sol:SafeMath:add(uint256,uint256)","0x3eec78485181da25a0b7c47db9a51849481df859/Scrinium.sol:SafeMath:sub(uint256,uint256)",4,4,1
"    modifier afterStart() {
        require(now >= startTime);
        _;
    }
","    modifier isClosed() {
        require(crowdsaleClosed);
        _;
    }
",0x0E915b35cC269b2DfC8BbD8E4A88Ed4884a53EfC/CrowdSale.sol:CrowdSale:afterStart(),0x0E915b35cC269b2DfC8BbD8E4A88Ed4884a53EfC/CrowdSale.sol:CrowdSale:isClosed(),5,5,1
"	function	setPI_edit_2	(	string	newPI_edit_2	)	public	onlyOwner	{	
		inPI_edit_2	=	newPI_edit_2	;					
	}									
","	function	setPI_edit_26	(	string	newPI_edit_26	)	public	onlyOwner	{	
		inPI_edit_26	=	newPI_edit_26	;					
	}									
",0x8c1fdbdc6639923965b23d4d010245dcaf8f1cdb/PI_EDIT_1.sol:PI_EDIT_1:setPI_edit_2(string),0x8c1fdbdc6639923965b23d4d010245dcaf8f1cdb/PI_EDIT_1.sol:PI_EDIT_1:setPI_edit_26(string),5,5,1
"  function add(Role storage role, address addr)
    internal
  {
    role.bearer[addr] = true;
  }
","  function check(Role storage role, address addr)
    view
    internal
  {
    require(has(role, addr));
  }
","0x7ad012fd817f8f5296805cbdc74e3a49c4affe5c/VeraCrowdsale.sol:Roles:add(Roles:Role,address)","0x7ad012fd817f8f5296805cbdc74e3a49c4affe5c/VeraCrowdsale.sol:Roles:check(Roles:Role,address)",5,5,1
"    modifier canOperate(uint256 _tokenId) {
        address tokenOwner = idToOwner[_tokenId];
        require(tokenOwner == msg.sender || ownerToOperators[tokenOwner][msg.sender]);
        _;
    }
","    modifier validNFToken(uint256 _tokenId) {
        require(idToOwner[_tokenId] != address(0));
        _;
    }
",0x0e6e19549a89c9bec84b5b632cd1674f8e066d06/EtheremonAdventureItem.sol:NFToken:canOperate(uint256),0x0e6e19549a89c9bec84b5b632cd1674f8e066d06/EtheremonAdventureItem.sol:NFToken:validNFToken(uint256),4,4,1
"    function oraclize_query(string datasource, bytes[2] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](2);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        return oraclize_query(datasource, dynargs, gaslimit);
    }
","    function oraclize_query(string datasource, string arg1, string arg2, uint gaslimit) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource, gaslimit);
        if (price > 1 ether + tx.gasprice*gaslimit) return 0; // unexpectedly high price
        return oraclize.query2_withGasLimit.value(price)(0, datasource, arg1, arg2, gaslimit);
    }
","0x379c4c01484de6cdd3e685f63c702e45e3c574fd/Etherlympics.sol:usingOraclize:oraclize_query(string,bytes[2],uint256)","0x379c4c01484de6cdd3e685f63c702e45e3c574fd/Etherlympics.sol:usingOraclize:oraclize_query(string,string,string,uint256)",5,5,1
"		function	getID_control	()	public	constant	returns	(	uint256	)	{
			return	ID_control	;						
		}									
","		function	setID_control	(	uint256	newID_control	)	public	onlyOwner	{	
			ID_control	=	newID_control	;					
		}									
",0x07de430cca732a193403ee19656f5b0ba5db9c0c/CCH_TEL_AVIV_01.sol:CCH_TEL_AVIV_01:getID_control(),0x07de430cca732a193403ee19656f5b0ba5db9c0c/CCH_TEL_AVIV_01.sol:CCH_TEL_AVIV_01:setID_control(uint256),5,5,1
"  function getTokenByIndex (address _owner, uint index) constant public returns (uint64) {
      //returns the angel number of the index-th item in that addresses angel list. 
         IPetCardData petCardData = IPetCardData(petCardDataContract);
        return uint64(petCardData.getPetByIndex(_owner, index));
        
  }
","  function transfer(address _to, uint256 _tokenId) public {
      
        IPetCardData petCardData = IPetCardData(petCardDataContract);
       address owner;
         (,,,,,,,,,owner) = petCardData.getPet(_tokenId);
      
       if ((seraphims[msg.sender] == true)  || (owner == msg.sender))
       {
         petCardData.transferPet(owner,_to, uint64 (_tokenId)) ;
         Transfer(owner, _to, _tokenId);
         MarketplaceTransfer(owner,  _to, _tokenId, msg.sender);
           
       }
      else {revert();}
  }
","0x5ee9bc8a2b2baa393706ba3f3268135663a626a1/PetWrapper721.sol:PetWrapper721:getTokenByIndex(address,uint256)","0x5ee9bc8a2b2baa393706ba3f3268135663a626a1/PetWrapper721.sol:PetWrapper721:transfer(address,uint256)",5,5,1
"    function oraclize_query(string datasource, string arg1, string arg2) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource);
        if (price > 1 ether + tx.gasprice*200000) return 0; // unexpectedly high price
        return oraclize.query2.value(price)(0, datasource, arg1, arg2);
    }
","    function oraclize_query(uint timestamp, string datasource, string arg1, string arg2, uint gaslimit) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource, gaslimit);
        if (price > 1 ether + tx.gasprice*gaslimit) return 0; // unexpectedly high price
        return oraclize.query2_withGasLimit.value(price)(timestamp, datasource, arg1, arg2, gaslimit);
    }
","0x1fd76bc4e080e5f11703528961b2e515296c1c04/FlightDelayPayout.sol:usingOraclize:oraclize_query(string,string,string)","0x1fd76bc4e080e5f11703528961b2e515296c1c04/FlightDelayPayout.sol:usingOraclize:oraclize_query(uint256,string,string,string,uint256)",5,5,1
"  function _burn(address _owner, uint256 _tokenId) internal {
    super._burn(_owner, _tokenId);

    // Clear metadata (if any)
    if (bytes(tokenURIs[_tokenId]).length != 0) {
      delete tokenURIs[_tokenId];
    }

    // Reorg all tokens array
    uint256 tokenIndex = allTokensIndex[_tokenId];
    uint256 lastTokenIndex = allTokens.length.sub(1);
    uint256 lastToken = allTokens[lastTokenIndex];

    allTokens[tokenIndex] = lastToken;
    allTokens[lastTokenIndex] = 0;

    allTokens.length--;
    allTokensIndex[_tokenId] = 0;
    allTokensIndex[lastToken] = tokenIndex;
  }
","  function _setTokenURI(uint256 _tokenId, string _uri) internal {
    require(exists(_tokenId));
    tokenURIs[_tokenId] = _uri;
  }
","0x3a81d175f3dfd76e5013a57772929ed85f7d6380/CryptovoxelsProperty.sol:ERC721Token:_burn(address,uint256)","0x3a81d175f3dfd76e5013a57772929ed85f7d6380/CryptovoxelsProperty.sol:ERC721Token:_setTokenURI(uint256,string)",5,5,1
"    constructor() public {

        symbol = ""HVA""; 

        name = ""HVA SHARE"";

        decimals = 0;
  
        _totalSupply = 200000000 * 10**uint(decimals);

        balances[owner] = _totalSupply;

        emit Transfer(address(0), owner, _totalSupply);

    }
","    function balanceOf(address tokenOwner) public view returns (uint balance) {

        return balances[tokenOwner];

    }
",0x0df610d4229bcd5e149eec3e806a9afe74f5d63f/HVAToken.sol:HVAToken:constructor(),0x0df610d4229bcd5e149eec3e806a9afe74f5d63f/HVAToken.sol:HVAToken:balanceOf(address),5,5,1
"	function appendPricePoints(uint64[] _pricePoints) public storageAccessControl {
		for (uint i = 0; i < _pricePoints.length; i++) {
			pricePoints[pricePointsLength++] = _pricePoints[i];
		}
	}
","	function setForwardPurchaseFeesTo(address _forwardPurchaseFeesTo) public storageAccessControl {
		forwardPurchaseFeesTo = _forwardPurchaseFeesTo;
	}
",0x6c0a11e254b666b107abe5ecf5003b53bf362eb0/BdpCalculator.sol:BdpPriceStorage:appendPricePoints(uint64[]),0x6c0a11e254b666b107abe5ecf5003b53bf362eb0/BdpCalculator.sol:BdpPriceStorage:setForwardPurchaseFeesTo(address),4,4,1
"  function safeTransferFrom(ERC20 token, address from, address to, uint256 value) internal {
    assert(token.transferFrom(from, to, value));
  }
","  function safeTransfer(ERC20Basic token, address to, uint256 value) internal {
    assert(token.transfer(to, value));
  }
","0x1c4a279df3bc4d6bbaebec3a95f1d3c8bd2afe0b/DNTXToken.sol:SafeERC20:safeTransferFrom(ERC20,address,address,uint256)","0x1c4a279df3bc4d6bbaebec3a95f1d3c8bd2afe0b/DNTXToken.sol:SafeERC20:safeTransfer(ERC20Basic,address,uint256)",4,4,1
"    modifier transactionExists(uint transactionId) {
        if (transactions[transactionId].destination == 0)
            throw;
        _;
    }
","    function getTransactionIds(uint from, uint to, bool pending, bool executed)
        public
        constant
        returns (uint[] _transactionIds)
    {
        uint[] memory transactionIdsTemp = new uint[](transactionCount);
        uint count = 0;
        uint i;
        for (i=0; i<transactionCount; i++)
            if (   pending && !transactions[i].executed
                || executed && transactions[i].executed)
            {
                transactionIdsTemp[count] = i;
                count += 1;
            }
        _transactionIds = new uint[](to - from);
        for (i=from; i<to; i++)
            _transactionIds[i - from] = transactionIdsTemp[i];
    }
",0x3fd9aba22521d9ee3202a43bb132816a17973d43/MultiSigWalletWithDailyLimit.sol:MultiSigWallet:transactionExists(uint256),"0x3fd9aba22521d9ee3202a43bb132816a17973d43/MultiSigWalletWithDailyLimit.sol:MultiSigWallet:getTransactionIds(uint256,uint256,bool,bool)",4,5,1
"  function buyTokens() public payable returns(uint tokenAmount) {

    uint _tokenAmount;
    uint multiplier = (10 ** decimals);
    uint weiAmount = msg.value;

    require(isCrowdsaleOpen);
    //require(whitelistedAddress[msg.sender]);

    require(weiAmount >= minETH);
    require(weiAmount <= maxETH);

    _tokenAmount =  safeMul(weiAmount,multiplier) / pricePerToken;

    require(_tokenAmount > 0);

    //safe sub will automatically handle overflows
    tokensForPublicSale = safeSub(tokensForPublicSale, _tokenAmount);
    onSaleTokens = safeSub(onSaleTokens, _tokenAmount);
    balances[contractAddress] = safeSub(balances[contractAddress],_tokenAmount);
    //assign tokens
    balances[msg.sender] = safeAdd(balances[msg.sender], _tokenAmount);

    //send money to the owner
    require(owner.send(weiAmount));

    return _tokenAmount;

  }
","  function sendTokensToOwner(uint _tokens) onlyOwner returns (bool ok){
      require(balances[contractAddress] >= _tokens);
      balances[contractAddress] = safeSub(balances[contractAddress],_tokens);
      balances[owner] = safeAdd(balances[owner],_tokens);
      return true;
  }
",0x5c751a3a3375a97463a4b5f000c3f700802e903a/DMToken.sol:DMToken:buyTokens(),0x5c751a3a3375a97463a4b5f000c3f700802e903a/DMToken.sol:DMToken:sendTokensToOwner(uint256),5,5,1
"    function tokensUnsold() public view returns(uint) {
        return token.TOTALSUPPLY().sub(token.totalSupply());
    }
","    function getRateAndCheckCap() public view returns (uint) {
        
        require(now>SALE_START);
        
        if ((now<SALE0_END) && (tokensRaised < SALE0_CAP))
            return SALE0_RATE;
        
        if ((now<SALE1_END) && (tokensRaised < SALE1_CAP))
            return SALE1_RATE;
        
        if ((now<SALE2_END) && (tokensRaised < SALE2_CAP))
            return SALE2_RATE;
        
        revert();
    }
",0x2a5727f106758ccf0b9cb0c962b2895b8c0f4913/REDTToken.sol:REDTTokenSale:tokensUnsold(),0x2a5727f106758ccf0b9cb0c962b2895b8c0f4913/REDTToken.sol:REDTTokenSale:getRateAndCheckCap(),4,4,1
"    function buy() payable public {
        uint amount = msg.value / buyPrice;
        _transfer(this, msg.sender, amount);
    }
","    function freezeAccount(address target, bool freeze) onlyOwner public {
        frozenAccount[target] = freeze;
        FrozenFunds(target, freeze);
    }
",0x07c832778f2b54ff373b0a59d848b3fbc4939f34/AdvancedTokenGTH.sol:AdvancedTokenGTH:buy(),"0x07c832778f2b54ff373b0a59d848b3fbc4939f34/AdvancedTokenGTH.sol:AdvancedTokenGTH:freezeAccount(address,bool)",3,3,1
"    function batchTransfer(address[] _recipients, uint[] _values) onlyOwner returns (bool) {
        require( _recipients.length > 0 && _recipients.length == _values.length);

        uint total = 0;
        for(uint i = 0; i < _values.length; i++){
            total = total.add(_values[i]);
        }
        require(total <= balances[msg.sender]);

        uint64 _now = uint64(now);
        for(uint j = 0; j < _recipients.length; j++){
            balances[_recipients[j]] = balances[_recipients[j]].add(_values[j]);
            transferIns[_recipients[j]].push(transferInStruct(uint128(_values[j]),_now));
            Transfer(msg.sender, _recipients[j], _values[j]);
        }

        balances[msg.sender] = balances[msg.sender].sub(total);
        if(transferIns[msg.sender].length > 0) delete transferIns[msg.sender];
        if(balances[msg.sender] > 0) transferIns[msg.sender].push(transferInStruct(uint128(balances[msg.sender]),_now));

        return true;
    }
","    function transferFrom(address _from, address _to, uint256 _value) onlyPayloadSize(3 * 32) returns (bool) {
        require(_to != address(0));

        var _allowance = allowed[_from][msg.sender];

        // Check is not needed because sub(_allowance, _value) will already throw if this condition is not met
        // require (_value <= _allowance);

        balances[_from] = balances[_from].sub(_value);
        balances[_to] = balances[_to].add(_value);
        allowed[_from][msg.sender] = _allowance.sub(_value);
        Transfer(_from, _to, _value);
        if(transferIns[_from].length > 0) delete transferIns[_from];
        uint64 _now = uint64(now);
        transferIns[_from].push(transferInStruct(uint128(balances[_from]),_now));
        transferIns[_to].push(transferInStruct(uint128(_value),_now));
        return true;
    }
","0x6e332e1142957045bcd47f37f003c939691f0c80/VIPCHAINToken.sol:VIPCHAINToken:batchTransfer(address[],uint256[])","0x6e332e1142957045bcd47f37f003c939691f0c80/VIPCHAINToken.sol:VIPCHAINToken:transferFrom(address,address,uint256)",5,5,1
"	function	getPOOL_edit_27	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_27	;						
	}									
","	function	getPOOL_edit_22	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_22	;						
	}									
",0x8c7c095c9af40872484e9f9949e543706a3280ae/POOL_EDIT_1.sol:POOL_EDIT_1:getPOOL_edit_27(),0x8c7c095c9af40872484e9f9949e543706a3280ae/POOL_EDIT_1.sol:POOL_EDIT_1:getPOOL_edit_22(),5,5,0
"  function transferFrom(address _from, address _to, uint256 _value) returns (bool) {
    var _allowance = allowed[_from][msg.sender];

    // Check is not needed because sub(_allowance, _value) will already throw if this condition is not met
    // require (_value <= _allowance);

    balances[_to] = balances[_to].add(_value);
    balances[_from] = balances[_from].sub(_value);
    allowed[_from][msg.sender] = _allowance.sub(_value);
    Transfer(_from, _to, _value);
    return true;
  }
","  function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
    return allowed[_owner][_spender];
  }
","0x8a7b7b9b2f7d0c63f66171721339705a6188a7d5/EtherDoge.sol:StandardToken:transferFrom(address,address,uint256)","0x8a7b7b9b2f7d0c63f66171721339705a6188a7d5/EtherDoge.sol:StandardToken:allowance(address,address)",4,4,1
"    function decreaseApproval (address _owner, address _spender, uint _subtractedValue)
    onlyController
    returns (bool success) {
        uint oldValue = allowance[_owner][_spender];
        if (_subtractedValue > oldValue) {
            allowance[_owner][_spender] = 0;
        } else {
            allowance[_owner][_spender] = safeSub(oldValue, _subtractedValue);
        }
        return true;
    }
","    function burn(address _owner, uint _amount) onlyController {
        balanceOf[_owner] = safeSub(balanceOf[_owner], _amount);
        totalSupply = safeSub(totalSupply, _amount);
    }
","0x6f444af44be5c398f57a2016d191e01ffd8f6931/Controller.sol:Ledger:decreaseApproval(address,address,uint256)","0x6f444af44be5c398f57a2016d191e01ffd8f6931/Controller.sol:Ledger:burn(address,uint256)",5,5,1
"    function oraclize_query(string datasource, string[4] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](4);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        return oraclize_query(datasource, dynargs, gaslimit);
    }
","    function oraclize_query(uint timestamp, string datasource, bytes[3] args) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](3);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        return oraclize_query(timestamp, datasource, dynargs);
    }
","0x379c4c01484de6cdd3e685f63c702e45e3c574fd/Etherlympics.sol:usingOraclize:oraclize_query(string,string[4],uint256)","0x379c4c01484de6cdd3e685f63c702e45e3c574fd/Etherlympics.sol:usingOraclize:oraclize_query(uint256,string,bytes[3])",4,4,1
"	function approveFactoryContract (address _factoryContractAddress, bool _approved) onlyBy (owner)
		{
			approvedFactories[_factoryContractAddress] = _approved;
		}
","	function registerArtwork (address _contract, bytes32 _SHA256Hash, uint256 _editionSize, string _title, string _fileLink, uint256 _ownerCommission, address _artist, bool _indexed, bool _ouroboros) registerdFactoriesOnly
		{
		if (SHA256HashRegister[_SHA256Hash] == 0x0) {
		   	SHA256HashRegister[_SHA256Hash] = _contract;
			approvedContracts[_contract] = true;
			cantSetReferrer[_artist] = true;
			artworkRegister[_contract].SHA256Hash = _SHA256Hash;
			artworkRegister[_contract].editionSize = _editionSize;
			artworkRegister[_contract].title = _title;
			artworkRegister[_contract].fileLink = _fileLink;
			artworkRegister[_contract].ownerCommission = _ownerCommission;
			artworkRegister[_contract].artist = _artist;
			artworkRegister[_contract].factory = msg.sender;
			artworkRegister[_contract].isIndexed = _indexed;
			artworkRegister[_contract].isOuroboros = _ouroboros;
			artworkIndex[artworkCount] = _contract;
			artistsArtworks[_artist][artistsArtworkCount[_artist]] = _contract;
			artistsArtworkCount[_artist]++;
			artworksFactory[_contract] = msg.sender;
			NewArtwork (_contract, _SHA256Hash, _editionSize, _title, _fileLink, _ownerCommission, _artist, _indexed, _ouroboros);
			artworkCount++;
			}
			else {throw;}
		}
","0x5cc6940d930001b1e1d29725cbfd68afe479e968/Registrar.sol:Registrar:approveFactoryContract(address,bool)","0x5cc6940d930001b1e1d29725cbfd68afe479e968/Registrar.sol:Registrar:registerArtwork(address,bytes32,uint256,string,string,uint256,address,bool,bool)",5,5,1
"    function mint(address _to, uint256 _amount, address _owner) internal returns (bool) {
        require(_to != address(0));
        require(_amount <= balances[_owner]);

        balances[_to] = balances[_to].add(_amount);
        balances[_owner] = balances[_owner].sub(_amount);
        Transfer(_owner, _to, _amount);
        return true;
    }
","    function startSale() public onlyOwner {
        saleToken = true;
    }
","0x6cfba3c7b4c944bdc9442c91d67d35d7c27fa430/OrphanToken.sol:OrphanToken:mint(address,uint256,address)",0x6cfba3c7b4c944bdc9442c91d67d35d7c27fa430/OrphanToken.sol:OrphanToken:startSale(),5,5,1
"	function getBdpController(address[16] _contracts) pure internal returns (address) {
		return _contracts[1];
	}
","	function getBdpPriceStorage(address[16] _contracts) pure internal returns (address) {
		return _contracts[7];
	}
",0x7af66d707d8477ed9f246d29021112f9b588fcf6/BdpEntryPoint.sol:BdpContracts:getBdpController(address[16]),0x7af66d707d8477ed9f246d29021112f9b588fcf6/BdpEntryPoint.sol:BdpContracts:getBdpPriceStorage(address[16]),5,5,1
"    function cancelSubscriptionOffer(uint offerId) public returns (bool) {
        Subscription storage offer = subscriptions[offerId];
        assert (_isOffer(offer));
        assert (offer.transferTo == msg.sender || owner == msg.sender); //only service provider or platform owner is allowed to cancel the offer
        if (offer.expireOn>now){
            offer.expireOn = now;
            OfferCanceled(offerId, msg.sender);
            return true;
        }
        if (isContract(msg.sender)) { return false; }
        else { throw; }
    }
","    function _isOffer(Subscription storage sub) internal constant returns (bool){
        return sub.transferFrom == 0 && sub.transferTo != 0;
    }
",0x7a7bd6aead42b852fa7949c1e167bad5eff78415/SubscriptionModuleImpl.sol:SubscriptionModuleImpl:cancelSubscriptionOffer(uint256),0x7a7bd6aead42b852fa7949c1e167bad5eff78415/SubscriptionModuleImpl.sol:SubscriptionModuleImpl:_isOffer(SubscriptionBase:Subscription),5,5,1
"    function getRoundMaxNumberOfBets(uint id) constant returns(uint) {
        return rounds[id].maxNumberOfBets;
    }
","    function getRoundBlockNumber(uint id) constant returns(uint) {
        return rounds[id].blockNumber;
    }
",0x3c563651318b6b2cf555207a1e611bb577fff446/Lotthereum.sol:Lotthereum:getRoundMaxNumberOfBets(uint256),0x3c563651318b6b2cf555207a1e611bb577fff446/Lotthereum.sol:Lotthereum:getRoundBlockNumber(uint256),4,4,1
"	function	setPOOL_edit_7	(	string	newPOOL_edit_7	)	public	onlyOwner	{	
		inPOOL_edit_7	=	newPOOL_edit_7	;					
	}									
","	function	setPOOL_edit_34	(	string	newPOOL_edit_34	)	public	onlyOwner	{	
		inPOOL_edit_34	=	newPOOL_edit_34	;					
	}									
",0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:setPOOL_edit_7(string),0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:setPOOL_edit_34(string),5,5,1
"    function oraclize_getPrice(string datasource) oraclizeAPI internal returns (uint){
        return oraclize.getPrice(datasource);
    }
","    function oraclize_query(uint timestamp, string datasource, string arg1, string arg2) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource);
        if (price > 1 ether + tx.gasprice*200000) return 0; // unexpectedly high price
        return oraclize.query2.value(price)(timestamp, datasource, arg1, arg2);
    }
",0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_getPrice(string),"0x5dfdc8168c8cf48cd174fad3f8881289929b1f94/Dice.sol:usingOraclize:oraclize_query(uint256,string,string,string)",4,4,1
"    function EtchToken() {
        maxTotalSupply = 10**25; // 10 Mil.
        totalInitialSupply = 10**24; // 1 Mil.

        chainStartTime = now;
        chainStartBlockNumber = block.number;

        balances[msg.sender] = totalInitialSupply;
        totalSupply = totalInitialSupply;
    }
","    function mint() canPoSMint returns (bool) {
        if(balances[msg.sender] <= 0) return false;
        if(transferIns[msg.sender].length <= 0) return false;

        uint reward = getProofOfStakeReward(msg.sender);
        if(reward <= 0) return false;

        totalSupply = totalSupply.add(reward);
        balances[msg.sender] = balances[msg.sender].add(reward);
        delete transferIns[msg.sender];
        transferIns[msg.sender].push(transferInStruct(uint128(balances[msg.sender]),uint64(now)));

        Mint(msg.sender, reward);
        return true;
    }
",0x4e55bc3943a24e46a935359e8522c66e504821ad/EtchToken.sol:EtchToken:EtchToken(),0x4e55bc3943a24e46a935359e8522c66e504821ad/EtchToken.sol:EtchToken:mint(),4,4,0
"  function takeOwnership(uint256 _tokenId) public {
    require(isApprovedFor(msg.sender, _tokenId));
    clearApprovalAndTransfer(ownerOf(_tokenId), msg.sender, _tokenId);
  }
","  function approvedFor(uint256 _tokenId) public view returns (address) {
    return tokenApprovals[_tokenId];
  }
",0x6a190eef45f589373a463afb3b90493e696c45e2/Tokenizator.sol:ERC721Token:takeOwnership(uint256),0x6a190eef45f589373a463afb3b90493e696c45e2/Tokenizator.sol:ERC721Token:approvedFor(uint256),4,5,1
"    function getRoundMinAmountByBet(uint id) constant returns(uint) {
        return rounds[id].minAmountByBet;
    }
","    function getRoundBetAmount(uint roundId, uint betId) constant returns(uint) {
        return bets[roundId][betId].amount;
    }
",0x3c563651318b6b2cf555207a1e611bb577fff446/Lotthereum.sol:Lotthereum:getRoundMinAmountByBet(uint256),"0x3c563651318b6b2cf555207a1e611bb577fff446/Lotthereum.sol:Lotthereum:getRoundBetAmount(uint256,uint256)",5,5,1
"	function	getData_28	()	public	constant	returns	(	string	)	{
		return	inData_28	;						
	}									
","	function	getData_22	()	public	constant	returns	(	string	)	{
		return	inData_22	;						
	}									
",0x7ed0d751664298f66e3bdfd9451588fd397afe11/Yuzhuralzoloto_2.sol:Yuzhuralzoloto_2:getData_28(),0x7ed0d751664298f66e3bdfd9451588fd397afe11/Yuzhuralzoloto_2.sol:Yuzhuralzoloto_2:getData_22(),5,5,1
"	function	getPOOL_edit_17	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_17	;						
	}									
","	function	setPOOL_edit_23	(	string	newPOOL_edit_23	)	public	onlyOwner	{	
		inPOOL_edit_23	=	newPOOL_edit_23	;					
	}									
",0x8c7c095c9af40872484e9f9949e543706a3280ae/POOL_EDIT_1.sol:POOL_EDIT_1:getPOOL_edit_17(),0x8c7c095c9af40872484e9f9949e543706a3280ae/POOL_EDIT_1.sol:POOL_EDIT_1:setPOOL_edit_23(string),5,5,1
